Label,Features
1,"[15.          3.53333333  0.          1.          0.33333333  0.46666667
  1.          0.          0.          0.          0.        ]"
1,"[26.          3.26923077  0.          0.80769231  0.19230769  0.46153846
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.44444444 0.         0.77777778 0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[31.          2.96774194  0.          0.80645161  0.29032258  0.4516129
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.66666667 0.         1.         0.33333333 0.44444444
 0.         0.         0.         0.         0.        ]"
1,"[18.          3.27777778  0.          0.88888889  0.16666667  0.5
  0.          0.          0.          0.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[6.         3.83333333 0.         1.         0.16666667 0.66666667
 0.         0.         0.         0.         0.        ]"
1,[10.   2.7  0.   0.9  0.5  0.2  0.   0.   0.   0.   0. ]
1,[5.  2.6 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  1.  0. ]
1,"[21.          3.0952381   0.          0.85714286  0.42857143  0.42857143
  0.          0.          0.          0.          0.        ]"
1,"[19.          2.94736842  0.          0.94736842  0.15789474  0.63157895
  0.          0.          0.          0.          0.        ]"
1,[5.  4.  0.  1.  0.8 0.2 0.  0.  0.  0.  0. ]
1,"[9.         2.77777778 0.         0.77777778 0.44444444 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[13.          3.23076923  0.          0.92307692  0.46153846  0.38461538
  0.          0.          0.          0.          0.        ]"
1,"[14.          3.14285714  0.          1.          0.21428571  0.64285714
  0.          0.          0.          0.          0.        ]"
1,"[15.          3.8         0.          1.          0.2         0.53333333
  0.          0.          1.          0.          0.        ]"
1,[8.    2.875 0.    1.    0.25  0.5   0.    0.    0.    0.    0.   ]
1,[4.  3.  0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
1,"[3.         3.33333333 0.         1.         0.33333333 0.
 0.         0.         0.         0.         0.        ]"
1,"[18.          3.          0.          0.88888889  0.33333333  0.55555556
  0.          0.          1.          0.          0.        ]"
1,"[18.          4.11111111  0.          0.94444444  0.16666667  0.44444444
  0.          0.          1.          0.          0.        ]"
1,"[115.           3.1826087    0.           0.67826087   0.25217391
   0.49565217   1.           0.           1.           4.
   0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[24.          3.70833333  0.          0.91666667  0.16666667  0.5
  0.          0.          0.          0.          0.        ]"
1,"[18.          2.72222222  0.          0.88888889  0.22222222  0.44444444
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.28571429 0.         1.         0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
1,"[6.         3.16666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[12.          3.83333333  0.          1.          0.25        0.5
  0.          0.          0.          0.          0.        ]"
