Label,Features
1,[4.   2.25 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
1,"[17.          2.88235294  0.          0.88235294  0.17647059  0.41176471
  0.          0.          0.          0.          0.        ]"
1,[20.    3.3   0.    0.8   0.25  0.45  0.    0.    0.    0.    0.  ]
1,[25.    3.68  0.    0.92  0.36  0.48  0.    0.    0.    0.    0.  ]
1,"[23.          3.2173913   0.          0.91304348  0.30434783  0.39130435
  0.          0.          0.          0.          0.        ]"
1,"[9.         3.         0.         0.88888889 0.55555556 0.22222222
 0.         0.         0.         0.         0.        ]"
1,[20.    2.85  0.    0.75  0.4   0.5   0.    0.    0.    0.    0.  ]
1,"[15.          2.8         0.          0.93333333  0.2         0.4
  0.          0.          1.          0.          0.        ]"
1,"[16.      3.5625  0.      0.9375  0.1875  0.375   0.      0.      0.
  0.      0.    ]"
1,"[3.         2.         0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[6.         2.5        0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[18.          2.5         0.          0.77777778  0.27777778  0.33333333
  0.          0.          0.          0.          0.        ]"
1,[2.  3.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[19.          3.          0.          0.94736842  0.26315789  0.36842105
  0.          0.          2.          1.          0.        ]"
1,"[9.         2.44444444 0.         0.88888889 0.33333333 0.55555556
 0.         0.         0.         0.         0.        ]"
1,"[23.          2.82608696  0.          0.86956522  0.2173913   0.39130435
  0.          0.          1.          0.          0.        ]"
1,"[15.          3.6         0.          0.86666667  0.2         0.26666667
  0.          0.          1.          0.          0.        ]"
1,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
1,"[3.         2.         0.         1.         0.66666667 0.
 0.         0.         1.         0.         0.        ]"
1,[10.   2.8  0.   0.9  0.4  0.1  0.   0.   0.   2.   0. ]
1,"[9.         2.88888889 0.         0.88888889 0.33333333 0.44444444
 0.         0.         0.         2.         0.        ]"
1,[8.    3.5   0.    1.    0.125 0.625 0.    0.    1.    0.    0.   ]
1,"[6.         4.66666667 0.         1.         0.33333333 0.5
 0.         0.         0.         1.         0.        ]"
1,"[9.         3.55555556 0.         1.         0.22222222 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[2.  4.  0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
1,"[13.          3.23076923  0.          0.92307692  0.23076923  0.46153846
  0.          0.          0.          0.          0.        ]"
1,"[6.         4.         0.         1.         0.5        0.16666667
 0.         0.         0.         0.         0.        ]"
1,"[9.         3.         0.         0.88888889 0.55555556 0.44444444
 0.         0.         1.         0.         0.        ]"
1,"[18.          3.27777778  0.          0.94444444  0.22222222  0.5
  0.          0.          0.          0.          0.        ]"
1,"[6.         1.66666667 0.         1.         0.5        0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[6.         3.16666667 0.         0.66666667 0.83333333 0.
 0.         0.         0.         1.         0.        ]"
1,"[9.         3.11111111 0.         1.         0.44444444 0.33333333
 0.         0.         1.         0.         0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[21.          2.33333333  0.          0.76190476  0.33333333  0.42857143
  0.          0.          0.          0.          0.        ]"
1,"[12.          2.5         0.          0.75        0.41666667  0.25
  0.          0.          0.          0.          0.        ]"
1,"[32.       3.03125  0.       0.875    0.21875  0.375    0.       0.
  1.       0.       0.     ]"
1,"[24.          3.          0.          0.875       0.25        0.29166667
  0.          0.          0.          0.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
1,[4.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[31.          3.51612903  0.          0.83870968  0.29032258  0.41935484
  0.          0.          0.          0.          0.        ]"
1,"[13.          3.53846154  0.          0.92307692  0.30769231  0.46153846
  0.          0.          0.          0.          0.        ]"
1,"[13.          3.53846154  0.          0.92307692  0.23076923  0.38461538
  0.          0.          1.          0.          0.        ]"
1,"[11.          2.36363636  0.          0.81818182  0.45454545  0.18181818
  0.          0.          0.          0.          0.        ]"
1,[5.  2.8 0.  0.8 0.4 0.4 0.  0.  2.  0.  0. ]
1,"[42.          2.78571429  0.          0.66666667  0.21428571  0.64285714
  0.          0.          0.          0.          0.        ]"
1,"[13.          2.38461538  0.          0.69230769  0.30769231  0.53846154
  0.          0.          0.          0.          0.        ]"
1,[2. 2. 0. 1. 1. 0. 0. 0. 0. 1. 0.]
1,[8.    3.75  0.    1.    0.25  0.375 0.    0.    0.    0.    0.   ]
1,"[9.         3.88888889 0.         1.         0.22222222 0.44444444
 0.         0.         0.         0.         0.        ]"
1,[8.    2.875 0.    0.875 0.625 0.125 0.    0.    0.    0.    0.   ]
1,"[103.           2.80582524   0.           0.42718447   0.31067961
   0.39805825   0.           0.           0.           0.
   0.        ]"
1,"[9.         2.88888889 0.         1.         0.11111111 0.55555556
 0.         0.         0.         0.         0.        ]"
1,"[41.          2.87804878  0.          0.7804878   0.2195122   0.56097561
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.88888889 0.         1.         0.33333333 0.44444444
 0.         0.         1.         1.         0.        ]"
1,[8.    2.625 0.    1.    0.25  0.5   0.    0.    0.    0.    0.   ]
1,"[43.          3.18604651  0.          0.74418605  0.23255814  0.39534884
  0.          1.          1.          1.          0.        ]"
1,"[13.          3.07692308  0.          0.92307692  0.15384615  0.38461538
  0.          0.          0.          0.          0.        ]"
1,"[23.          3.17391304  0.          0.82608696  0.17391304  0.47826087
  0.          0.          0.          0.          0.        ]"
1,"[19.          3.78947368  0.          0.78947368  0.15789474  0.47368421
  0.          0.          0.          0.          0.        ]"
