Label,Features
1,"[12.          3.          0.          0.5         0.5         0.33333333
  0.          0.          0.          0.          0.        ]"
1,[10.   2.8  0.   0.9  0.2  0.6  0.   0.   0.   0.   0. ]
1,"[22.          2.72727273  0.          0.81818182  0.36363636  0.27272727
  0.          0.          0.          0.          0.        ]"
1,[2. 3. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
1,"[3.         4.33333333 0.         1.         0.66666667 0.33333333
 0.         0.         1.         0.         0.        ]"
1,[5.  2.8 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[57.          3.45614035  0.          0.78947368  0.21052632  0.47368421
  1.          0.          1.          0.          0.        ]"
1,"[18.          3.27777778  0.          0.94444444  0.16666667  0.44444444
  0.          0.          0.          0.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[15.          3.26666667  0.          0.93333333  0.2         0.46666667
  0.          0.          0.          0.          0.        ]"
1,[10.   2.6  0.   1.   0.3  0.6  0.   0.   0.   1.   0. ]
1,"[9.         3.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[10.   2.5  0.   1.   0.3  0.2  0.   0.   1.   0.   0. ]
1,[2.  2.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[2.  3.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[25.    3.92  0.    0.84  0.2   0.36  0.    0.    0.    0.    0.  ]
1,[10.   3.3  0.   0.9  0.6  0.2  0.   0.   0.   0.   0. ]
1,"[31.          3.19354839  0.          0.80645161  0.22580645  0.48387097
  0.          0.          0.          0.          0.        ]"
1,"[6.         1.83333333 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
1,"[9.         3.33333333 0.         1.         0.33333333 0.44444444
 0.         0.         1.         0.         0.        ]"
1,[2.  1.5 0.  1.  0.5 0.5 0.  0.  0.  0.  0. ]
1,"[7.         2.14285714 0.         0.85714286 0.57142857 0.14285714
 0.         0.         0.         0.         0.        ]"
1,"[14.          2.71428571  0.          0.85714286  0.21428571  0.57142857
  0.          0.          0.          0.          0.        ]"
1,"[43.          3.27906977  0.          0.72093023  0.23255814  0.41860465
  0.          0.          0.          0.          0.        ]"
1,[5.  2.4 0.  1.  0.2 0.4 0.  1.  0.  0.  0. ]
1,"[22.          3.27272727  0.          0.86363636  0.18181818  0.54545455
  0.          0.          0.          0.          0.        ]"
1,"[7.         4.14285714 0.         1.         0.57142857 0.14285714
 0.         0.         0.         0.         0.        ]"
1,[4.   3.25 0.   1.   0.25 0.75 0.   0.   1.   0.   0.  ]
1,"[3.         2.         0.         1.         0.33333333 0.66666667
 0.         0.         1.         0.         0.        ]"
