Label,Features
1,"[6.         2.66666667 0.         1.         0.66666667 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[8.    2.5   0.    1.    0.25  0.375 0.    0.    0.    0.    0.   ]
1,"[21.          3.28571429  0.          0.95238095  0.14285714  0.57142857
  0.          0.          0.          0.          0.        ]"
1,"[54.          3.59259259  0.          0.74074074  0.42592593  0.31481481
  0.          0.          0.          0.          0.        ]"
1,"[14.          3.07142857  0.          0.92857143  0.21428571  0.5
  1.          0.          0.          0.          0.        ]"
1,"[3.         3.66666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[14.          2.64285714  0.          0.92857143  0.35714286  0.5
  0.          0.          0.          0.          0.        ]"
1,[8.    3.25  0.    1.    0.375 0.25  0.    0.    0.    0.    0.   ]
1,"[14.          2.85714286  0.          0.92857143  0.21428571  0.71428571
  0.          0.          1.          0.          0.        ]"
1,"[9.         2.88888889 0.         1.         0.55555556 0.44444444
 0.         0.         0.         0.         0.        ]"
1,[8.   2.25 0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
1,[5.  2.6 0.  1.  0.4 0.2 0.  1.  0.  1.  0. ]
1,"[11.          2.72727273  0.          0.90909091  0.27272727  0.54545455
  0.          0.          0.          0.          0.        ]"
1,"[18.          3.11111111  0.          0.94444444  0.38888889  0.27777778
  0.          0.          1.          0.          0.        ]"
1,"[9.         3.66666667 0.         1.         0.33333333 0.55555556
 0.         0.         0.         0.         0.        ]"
1,[4.   2.75 0.   1.   0.5  0.   0.   0.   0.   0.   0.  ]
1,"[7.         2.57142857 0.         1.         0.28571429 0.71428571
 0.         0.         0.         0.         0.        ]"
1,"[15.          2.          0.          0.8         0.33333333  0.6
  0.          0.          0.          0.          0.        ]"
1,"[29.          3.37931034  0.          0.79310345  0.34482759  0.4137931
  1.          0.          0.          0.          0.        ]"
1,"[6.         2.         0.         0.66666667 0.33333333 0.66666667
 0.         0.         0.         1.         0.        ]"
1,"[47.          3.46808511  0.          0.82978723  0.19148936  0.5106383
  0.          0.          0.          0.          0.        ]"
1,[5.  2.4 0.  1.  0.2 0.4 0.  0.  0.  0.  0. ]
1,"[23.          3.86956522  0.          0.95652174  0.17391304  0.52173913
  0.          0.          0.          0.          0.        ]"
1,"[24.          3.375       0.          0.875       0.20833333  0.5
  0.          0.          0.          0.          0.        ]"
1,"[11.          3.81818182  0.          0.90909091  0.36363636  0.36363636
  0.          0.          0.          0.          0.        ]"
1,"[12.          4.08333333  0.          1.          0.41666667  0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[19.          2.89473684  0.          0.94736842  0.26315789  0.47368421
  1.          0.          0.          0.          0.        ]"
1,[8.    1.75  0.    1.    0.375 0.5   0.    0.    0.    0.    0.   ]
1,[8.    2.    0.    1.    0.375 0.375 0.    0.    0.    0.    0.   ]
1,"[34.          3.67647059  0.          0.79411765  0.26470588  0.5
  0.          0.          2.          2.          0.        ]"
1,"[12.          2.58333333  0.          0.91666667  0.33333333  0.41666667
  0.          0.          0.          0.          0.        ]"
1,"[29.          3.17241379  0.          0.82758621  0.31034483  0.48275862
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.44444444 0.         1.         0.55555556 0.44444444
 0.         0.         0.         0.         0.        ]"
1,"[34.          3.05882353  0.          0.82352941  0.23529412  0.55882353
  1.          0.          0.          0.          0.        ]"
1,"[12.          2.75        0.          1.          0.16666667  0.33333333
  0.          0.          0.          0.          0.        ]"
1,"[14.          3.64285714  0.          1.          0.07142857  0.57142857
  0.          0.          0.          0.          0.        ]"
1,"[7.         4.14285714 0.         1.         0.14285714 0.57142857
 0.         0.         1.         0.         0.        ]"
