Label,Features
1,[5.  2.8 0.  1.  0.2 0.8 0.  0.  1.  0.  0. ]
1,"[17.          3.05882353  0.          0.82352941  0.47058824  0.29411765
  0.          0.          0.          0.          0.        ]"
1,[10.   2.8  0.   1.   0.2  0.3  0.   0.   1.   0.   0. ]
1,"[49.          3.24489796  0.          0.79591837  0.24489796  0.48979592
  1.          0.          0.          0.          0.        ]"
1,"[56.          3.01785714  0.          0.69642857  0.19642857  0.55357143
  1.          0.          2.          0.          0.        ]"
1,[3. 3. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
1,"[7.         3.14285714 0.         1.         0.14285714 0.28571429
 0.         0.         0.         0.         0.        ]"
1,"[14.          2.57142857  0.          0.78571429  0.28571429  0.5
  0.          0.          0.          0.          0.        ]"
1,"[12.          3.16666667  0.          1.          0.33333333  0.5
  0.          0.          1.          0.          0.        ]"
1,[25.    3.72  0.    0.88  0.2   0.44  0.    0.    0.    0.    0.  ]
1,[8.    3.75  0.    1.    0.25  0.625 0.    0.    1.    0.    0.   ]
1,"[27.          3.11111111  0.          0.77777778  0.33333333  0.25925926
  0.          0.          0.          0.          0.        ]"
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,"[6.         2.16666667 0.         1.         0.33333333 0.5
 0.         0.         0.         0.         0.        ]"
1,"[16.      2.3125  0.      0.875   0.4375  0.375   0.      0.      1.
  0.      0.    ]"
1,[2.  3.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[6.         3.16666667 0.         1.         0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[18.          3.22222222  0.          0.94444444  0.33333333  0.33333333
  0.          0.          0.          0.          0.        ]"
1,[4.   3.5  0.   1.   0.25 0.5  0.   0.   1.   0.   0.  ]
1,[5.  2.6 0.  1.  0.6 0.  0.  0.  0.  0.  0. ]
1,"[21.          3.28571429  0.          0.95238095  0.14285714  0.42857143
  0.          0.          0.          0.          0.        ]"
1,[5.  2.4 0.  1.  0.6 0.2 0.  0.  1.  1.  0. ]
1,"[14.          2.35714286  0.          0.35714286  0.64285714  0.07142857
  0.          0.          0.          7.          0.        ]"
1,[10.   2.8  0.   1.   0.1  0.7  0.   0.   1.   0.   0. ]
1,"[6.         2.5        0.         0.83333333 0.66666667 0.
 0.         0.         0.         0.         0.        ]"
1,[5.  2.4 0.  1.  0.4 0.2 0.  0.  0.  1.  0. ]
1,"[34.          3.73529412  0.          0.94117647  0.29411765  0.5
  0.          0.          1.          0.          0.        ]"
1,"[14.          2.64285714  0.          0.92857143  0.28571429  0.5
  0.          0.          0.          0.          0.        ]"
1,[10.   3.1  0.   1.   0.4  0.3  0.   0.   0.   0.   0. ]
1,"[9.         2.33333333 0.         0.77777778 0.66666667 0.22222222
 0.         0.         1.         0.         0.        ]"
1,[2.  3.  0.  1.  0.5 0.  0.  0.  1.  0.  0. ]
1,[4.   2.5  0.   1.   0.25 0.5  0.   0.   0.   0.   0.  ]
1,"[9.         3.11111111 0.         0.88888889 0.44444444 0.22222222
 0.         0.         0.         0.         0.        ]"
1,"[15.          2.86666667  0.          0.93333333  0.26666667  0.46666667
  0.          0.          0.          0.          0.        ]"
1,[5.  2.8 0.  1.  0.4 0.4 0.  0.  1.  0.  0. ]
1,"[7.         2.42857143 0.         0.85714286 0.42857143 0.
 0.         0.         0.         0.         0.        ]"
1,"[62.          3.46774194  0.          0.77419355  0.27419355  0.4516129
  0.          0.          1.          1.          0.        ]"
1,[5.  4.2 0.  1.  0.4 0.4 0.  0.  0.  0.  0. ]
1,"[55.          3.03636364  0.          0.74545455  0.29090909  0.32727273
  1.          0.          0.          0.          0.        ]"
1,"[19.          4.15789474  0.          0.89473684  0.21052632  0.47368421
  0.          0.          0.          0.          0.        ]"
1,"[7.         2.71428571 0.         0.85714286 0.42857143 0.28571429
 0.         0.         0.         2.         0.        ]"
1,"[12.          3.08333333  0.          0.91666667  0.25        0.5
  1.          0.          0.          0.          0.        ]"
1,[20.    3.    0.    0.85  0.35  0.2   0.    0.    0.    0.    0.  ]
1,"[17.          3.05882353  0.          0.94117647  0.23529412  0.47058824
  0.          0.          0.          0.          0.        ]"
1,"[27.          2.59259259  0.          0.74074074  0.37037037  0.40740741
  0.          0.          0.          0.          0.        ]"
1,"[9.         2.55555556 0.         1.         0.44444444 0.33333333
 0.         0.         0.         0.         0.        ]"
1,[5.  2.6 0.  1.  0.4 0.2 0.  0.  0.  0.  0. ]
1,"[15.          3.2         0.          0.93333333  0.33333333  0.4
  0.          0.          0.          0.          0.        ]"
1,"[9.         3.66666667 0.         0.88888889 0.33333333 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[14.          2.42857143  0.          0.78571429  0.5         0.42857143
  1.          0.          0.          0.          0.        ]"
1,"[6.         2.33333333 0.         0.66666667 1.         0.
 0.         0.         0.         3.         0.        ]"
1,"[22.          3.13636364  0.          0.81818182  0.22727273  0.36363636
  0.          0.          0.          0.          0.        ]"
1,[10.   3.1  0.   1.   0.2  0.6  0.   0.   1.   0.   0. ]
1,"[22.          3.04545455  0.          1.          0.36363636  0.31818182
  0.          0.          1.          1.          0.        ]"
1,"[19.          3.42105263  0.          0.68421053  0.31578947  0.36842105
  0.          0.          0.          1.          0.        ]"
1,[4.   2.25 0.   1.   0.5  0.25 0.   0.   0.   0.   0.  ]
1,"[9.         3.88888889 0.         1.         0.11111111 0.33333333
 0.         0.         0.         0.         0.        ]"
1,"[14.          3.07142857  0.          0.85714286  0.28571429  0.5
  0.          0.          0.          0.          0.        ]"
1,"[30.          2.73333333  0.          0.63333333  0.36666667  0.33333333
  1.          0.          0.          0.          0.        ]"
1,"[15.          3.          0.          0.93333333  0.33333333  0.46666667
  0.          0.          1.          0.          0.        ]"
1,"[7.         3.42857143 0.         0.85714286 0.57142857 0.42857143
 0.         0.         0.         0.         0.        ]"
1,"[15.          4.06666667  0.          1.          0.13333333  0.4
  0.          0.          1.          0.          0.        ]"
1,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[16.      3.5625  0.      0.875   0.3125  0.4375  0.      0.      0.
  0.      0.    ]"
1,"[12.          3.25        0.          0.91666667  0.25        0.5
  0.          0.          0.          0.          0.        ]"
1,"[58.          3.32758621  0.          0.67241379  0.24137931  0.5
  0.          0.          0.          0.          0.        ]"
1,"[23.          3.30434783  0.          0.86956522  0.2173913   0.39130435
  0.          0.          0.          0.          0.        ]"
1,[8.    2.75  0.    0.875 0.25  0.625 0.    1.    2.    0.    0.   ]
1,[20.    3.1   0.    0.9   0.5   0.15  0.    0.    1.    0.    0.  ]
1,"[26.          3.07692308  0.          0.88461538  0.26923077  0.53846154
  1.          0.          0.          0.          0.        ]"
1,[2.  1.5 0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,"[18.          2.44444444  0.          0.55555556  0.33333333  0.33333333
  1.          0.          0.          0.          0.        ]"
1,"[19.          3.47368421  0.          0.78947368  0.21052632  0.47368421
  0.          0.          0.          0.          0.        ]"
1,"[21.          2.38095238  0.          0.66666667  0.33333333  0.52380952
  0.          0.          0.          0.          0.        ]"
1,"[7.         3.28571429 0.         1.         0.14285714 0.71428571
 0.         0.         0.         0.         0.        ]"
1,"[19.          3.05263158  0.          0.78947368  0.15789474  0.52631579
  0.          0.          0.          0.          0.        ]"
1,"[14.          3.07142857  0.          1.          0.28571429  0.35714286
  0.          0.          0.          1.          0.        ]"
1,"[15.          2.26666667  0.          0.86666667  0.26666667  0.4
  0.          0.          0.          0.          0.        ]"
1,"[11.          2.81818182  0.          0.90909091  0.27272727  0.45454545
  0.          0.          2.          0.          0.        ]"
1,"[6.         3.5        0.         1.         0.66666667 0.
 0.         0.         0.         0.         0.        ]"
1,[2.  2.5 0.  1.  1.  0.  0.  0.  0.  0.  0. ]
1,"[32.       3.34375  0.       0.84375  0.28125  0.46875  0.       0.
  1.       0.       0.     ]"
1,[2.  3.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[10.   3.2  0.   0.8  0.4  0.3  0.   0.   1.   2.   0. ]
1,"[26.          3.34615385  0.          0.84615385  0.26923077  0.42307692
  0.          0.          1.          0.          0.        ]"
1,[20.    3.05  0.    0.85  0.35  0.3   1.    0.    0.    0.    0.  ]
1,"[17.          3.29411765  0.          1.          0.35294118  0.35294118
  1.          0.          1.          0.          0.        ]"
1,"[16.      3.125   0.      0.875   0.3125  0.375   0.      0.      0.
  1.      0.    ]"
1,"[6.         3.         0.         1.         0.16666667 0.66666667
 0.         0.         0.         0.         0.        ]"
1,[2.  2.  0.  1.  0.5 0.  0.  0.  0.  0.  0. ]
1,[8.    2.125 0.    1.    0.375 0.375 0.    0.    0.    0.    0.   ]
1,"[11.          3.          0.          0.90909091  0.27272727  0.54545455
  0.          0.          1.          0.          0.        ]"
1,"[22.          3.45454545  0.          0.90909091  0.31818182  0.36363636
  0.          0.          0.          0.          0.        ]"
1,"[16.      2.625   0.      0.875   0.4375  0.375   0.      0.      1.
  0.      0.    ]"
1,"[48.          3.5625      0.          0.6875      0.25        0.45833333
  0.          0.          1.          0.          0.        ]"
1,"[7.         1.85714286 0.         1.         0.42857143 0.42857143
 0.         0.         0.         0.         0.        ]"
1,"[9.         3.11111111 0.         1.         0.55555556 0.22222222
 0.         0.         1.         0.         0.        ]"
1,"[12.          2.5         0.          1.          0.33333333  0.5
  1.          0.          0.          0.          0.        ]"
1,[5.  3.  0.  1.  0.2 0.6 0.  0.  1.  0.  0. ]
1,[4.   6.25 0.   1.   0.5  0.   0.   0.   0.   0.   0.  ]
1,[5.  2.  0.  1.  0.2 0.6 0.  0.  0.  0.  0. ]
1,[2.  2.5 0.  1.  0.5 0.5 0.  0.  1.  0.  0. ]
1,[5.  3.  0.  1.  0.2 0.4 0.  0.  0.  0.  0. ]
1,[10.   2.3  0.   0.8  0.3  0.5  0.   0.   0.   0.   0. ]
1,"[31.          2.96774194  0.          0.93548387  0.25806452  0.41935484
  1.          0.          1.          0.          0.        ]"
1,"[23.          2.65217391  0.          0.73913043  0.26086957  0.60869565
  0.          0.          0.          0.          0.        ]"
1,"[16.      2.6875  0.      0.8125  0.25    0.5625  0.      0.      0.
  0.      0.    ]"
1,"[14.          2.35714286  0.          0.64285714  0.42857143  0.28571429
  0.          0.          0.          0.          0.        ]"
1,"[7.         2.14285714 0.         0.85714286 0.28571429 0.42857143
 0.         0.         0.         0.         0.        ]"
